"MB2L"	54.9	8.881072009	-0.804295431	13.97933434	1.457756909	1.499054215e-10	1.95628271e-11
"HD"	54.9	8.881072009	-0.804295431	13.97933434	1.457756909	1.499054215e-10	1.95628271e-11
"BH"	56.84	12.6950128	-1.163676047	9.098437653	1.05069345	0.07728956363	0.07976193902
"HD"	56.84	12.6950128	-1.163676047	9.098437653	1.05069345	0.07728956363	0.07976193902
"MB2L"	56.84	12.6950128	-1.163676047	9.098437653	1.05069345	0.07728956363	0.07976193902
"OBMBM"	57.14	13.40990788	-1.219307545	8.488833519	0.9813203291	0.1012181453	0.07976193902
"MB2L"	57.14	13.40990788	-1.219307545	8.488833519	0.9813203291	0.1012181453	0.07976193902
"HD"	57.14	13.40990788	-1.219307545	8.488833519	0.9813203291	0.1012181453	0.07976193902
"BH"	59.08	18.83244071	-1.578688161	5.512561055	0.5482821639	0.3330868357	0.159523878
"HD"	59.08	18.83244071	-1.578688161	5.512561055	0.5482821639	0.3330868357	0.159523878
"MB2L"	59.08	18.83244071	-1.578688161	5.512561055	0.5482821639	0.3330868357	0.159523878
"OBMMC1"	59.4165	19.91589545	-1.641088158	5.170282758	0.4688895946	0.3867666207	0.159523878
"KMC"	59.5665	20.41239426	-1.668903908	5.034924447	0.4334991476	0.4106952024	0.159523878
"KHV"	59.5665	20.41239426	-1.668903908	5.034924447	0.4334991476	0.4106952024	0.159523878
"MCQ0"	59.5665	20.41239426	-1.668903908	5.034924447	0.4334991476	0.4106952024	0.159523878
"MCS0"	59.5665	20.41239426	-1.668903908	5.034924447	0.4334991476	0.4106952024	0.159523878
"MCO0"	59.5665	20.41239426	-1.668903908	5.034924447	0.4334991476	0.4106952024	0.159523878
"KMC"	59.7165	20.91723779	-1.696719657	4.91018327	0.3981087006	0.4346237841	0.159523878
"OMCQL"	59.7925	21.17621027	-1.71081297	4.851033515	0.3801775408	0.4467475988	0.159523878
"HQ"	59.7925	21.17621027	-1.71081297	4.851033515	0.3801775408	0.4467475988	0.159523878
"Q7W2"	60.1675	20.94148157	2.321719649	4.942369693	-0.6295359186	0.4899313944	0.06941151753
"HQ"	60.1675	20.94148157	2.321719649	4.942369693	-0.6295359186	0.4899313944	0.06941151753
"OMISS1"	65.349	5.07426456	0.7405628958	19.05131578	-2.09341035	0.8495871725	0.06941151753
"KMC"	65.499	4.858961661	0.6947897581	19.68569557	-2.135788264	0.8599989001	0.06941151753
"KHV"	65.499	4.858961661	0.6947897581	19.68569557	-2.135788264	0.8599989001	0.06941151753
"MCQ0"	65.499	4.858961661	0.6947897581	19.68569557	-2.135788264	0.8599989001	0.06941151753
"MCS0"	65.499	4.858961661	0.6947897581	19.68569557	-2.135788264	0.8599989001	0.06941151753
"MCO0"	65.499	4.858961661	0.6947897581	19.68569557	-2.135788264	0.8599989001	0.06941151753
"KMC"	65.649	4.657390705	0.6490166204	20.33278874	-2.178166179	0.8704106278	0.06941151753
"OMCQL"	65.725	4.560502749	0.6258248973	20.66550183	-2.199637656	0.8756859031	0.06941151753
